date,fii_net,dii_net,total_net,signal
2018-09-04,-1300.93,359.35,-941.58,-1
2018-09-05,-704.03,664.92,-39.110000000000014,-1
2018-09-07,-569.91,740.39,170.48000000000002,-1
2018-09-08,370.68,-85.39,285.29,1
2018-09-10,-1242.46,1526.0,283.53999999999996,-1
2018-09-11,614.14,-337.28,276.86,1
2018-09-14,1090.56,115.14,1205.7,1
2018-09-17,-106.54,-180.36,-286.90000000000003,-1
2018-09-18,-1143.73,264.66,-879.0699999999999,-1
2018-09-19,-2184.55,1201.3,-983.2500000000002,-1
2018-09-21,760.7,497.03,1257.73,1
2018-09-24,-523.94,1527.67,1003.73,-1
2018-09-25,-1231.7,2284.26,1052.5600000000002,-1
2018-09-26,-809.95,1555.44,745.49,-1
2018-09-27,552.44,-186.69,365.75000000000006,1
2018-09-28,-1699.94,3256.34,1556.4,-1
2018-10-01,-572.26,600.24,27.980000000000018,-1
2018-10-04,-684.99,653.65,-31.340000000000032,-1
2018-10-05,-364.88,900.69,535.8100000000001,-1
2018-10-07,-20.73,293.96,273.22999999999996,-1
2018-10-08,-510.66,457.83,-52.83000000000004,-1
2018-10-09,-841.68,-289.66,-1131.34,-1
2018-10-10,-1096.05,1892.94,796.8900000000001,-1
2018-10-12,116.22,-145.8,-29.580000000000013,1
2018-10-15,67.86,294.78,362.64,1
2018-10-16,-1165.63,1059.44,-106.19000000000005,-1
2018-10-17,140.02,-343.11,-203.09,1
2018-10-19,-618.26,-2.14,-620.4,-1
2018-10-22,-511.91,303.21,-208.70000000000005,-1
2018-10-23,-340.35,116.41,-223.94000000000003,-1
2018-10-24,-2046.54,1873.51,-173.02999999999997,-1
2018-10-25,-1495.71,339.6,-1156.1100000000001,-1
2018-10-26,-1356.66,1875.89,519.23,-1
2018-10-29,-2230.79,2526.9,296.1100000000001,-1
2018-10-30,-1592.02,1363.04,-228.98000000000002,-1
2018-10-31,-193.65,1124.92,931.2700000000001,-1
2018-11-01,-623.63,770.02,146.39,-1
2018-11-04,362.3,111.82,474.12,1
2018-11-05,-325.44,1163.35,837.9099999999999,-1
2018-11-06,-1156.77,1062.82,-93.95000000000005,-1
2018-11-07,636.27,15.33,651.6,1
2018-11-09,-1454.36,749.62,-704.7399999999999,-1
2018-11-10,-2869.41,1888.18,-981.2299999999998,-1
2018-11-12,-2421.06,2255.68,-165.3800000000001,-1
2018-11-13,-494.95,335.78,-159.17000000000002,-1
2018-11-14,277.38,-272.24,5.139999999999986,1
2018-11-15,2043.06,-165.31,1877.75,1
2018-11-16,844.82,-372.24,472.58000000000004,1
2018-11-19,1103.36,-310.26,793.0999999999999,1
2018-11-20,-753.17,-44.06,-797.23,-1
2018-11-21,-1652.04,606.73,-1045.31,-1
2018-11-22,446.24,49.68,495.92,1
2018-11-26,62.74,351.78,414.52,1
2018-11-27,811.52,31.21,842.73,1
2018-11-28,961.26,-330.29,630.97,1
2018-11-29,823.47,973.31,1796.78,1
2018-11-30,-332.62,1489.65,1157.0300000000002,-1
2018-12-01,-158.16,696.25,538.09,-1
2018-12-02,-814.11,1342.7,528.59,-1
2018-12-03,374.65,-464.59,-89.94,1
2018-12-04,368.9,-615.81,-246.90999999999997,1
2018-12-06,-1168.88,1327.45,158.56999999999994,-1
2018-12-07,-742.63,366.4,-376.23,-1
2018-12-09,-1086.39,541.44,-544.95,-1
2018-12-10,-1322.13,1287.29,-34.840000000000146,-1
2018-12-11,832.15,-1073.84,-241.68999999999994,1
2018-12-12,-1299.43,1121.29,-178.1400000000001,-1
2018-12-13,675.14,-51.86,623.28,1
2018-12-14,861.94,-302.52,559.4200000000001,1
2018-12-17,-60.95,-76.84,-137.79000000000002,-1
2018-12-18,144.76,-182.6,-37.84,1
2018-12-19,1209.21,-481.46,727.75,1
2018-12-20,-386.44,87.96,-298.48,-1
2018-12-21,134.14,-488.55,-354.41,1
2018-12-24,-577.1,186.14,-390.96000000000004,-1
2018-12-26,80.28,-137.63,-57.349999999999994,1
2018-12-27,1731.91,-663.0,1068.91,1
2018-12-28,-119.6,1199.4,1079.8000000000002,-1
2018-12-31,-326.87,321.98,-4.889999999999986,-1
2019-01-01,-48.19,142.58,94.39000000000001,-1
2019-01-02,1315.89,-5.07,1310.8200000000002,1
2019-01-03,198.38,117.05,315.43,1
2019-01-04,898.79,-1032.81,-134.01999999999998,1
2019-01-07,426.53,-50.99,375.53999999999996,1
2019-01-08,-1056.55,561.28,-495.27,-1
2019-01-10,-1298.56,1503.02,204.46000000000004,-1
2019-01-11,533.37,-136.5,396.87,1
2019-01-14,-732.46,527.49,-204.97000000000003,-1
2019-01-15,159.6,417.44,577.04,1
2019-01-16,-90.1,304.27,214.17,-1
2019-01-17,842.13,-727.46,114.66999999999996,1
2019-01-18,-124.91,-0.97,-125.88,-1
2019-01-21,-299.79,520.8,221.00999999999993,-1
2019-01-22,-78.53,-84.15,-162.68,-1
2019-01-23,-775.82,583.77,-192.05000000000007,-1
2019-01-24,-94.45,389.96,295.51,-1
2019-01-25,689.28,-147.35,541.93,1
2019-01-28,223.44,92.32,315.76,1
2019-01-29,-354.36,81.27,-273.09000000000003,-1
2019-01-30,130.25,502.26,632.51,1
2019-01-31,3006.41,-1634.32,1372.09,1
2019-02-01,-621.06,-226.18,-847.24,-1
2019-02-04,543.36,-437.7,105.66000000000003,1
2019-02-05,597.54,-791.69,-194.1500000000001,1
2019-02-07,-512.0,141.09,-370.90999999999997,-1
2019-02-08,-2888.06,2812.66,-75.40000000000009,-1
2019-02-12,-1731.33,753.99,-977.3399999999999,-1
2019-02-13,-676.63,713.1,36.47000000000003,-1
2019-02-14,-250.23,1225.24,975.01,-1
2019-02-15,-966.43,853.25,-113.17999999999995,-1
2019-02-18,-1239.79,2336.74,1096.9499999999998,-1
2019-02-19,-813.76,1163.85,350.0899999999999,-1
2019-02-20,713.47,113.27,826.74,1
2019-02-21,55.48,202.1,257.58,1
2019-02-22,6311.01,838.88,7149.89,1
2019-02-25,2134.35,-1746.4,387.9499999999998,1
2019-02-26,1674.17,-720.27,953.9000000000001,1
2019-02-27,423.04,66.81,489.85,1
2019-02-28,3210.6,-5240.62,-2030.02,1
2019-03-01,-972.81,34.52,-938.29,-1
2019-03-04,-1040.48,-80.83,-1121.31,-1
2019-03-05,-400.68,57.07,-343.61,-1
2019-03-06,3068.88,-462.69,2606.19,1
2019-03-07,-390.18,287.57,-102.61000000000001,-1
2019-03-09,-2016.2,1251.35,-764.8500000000001,-1
2019-03-10,-810.72,862.54,51.819999999999936,-1
2019-03-12,-1131.12,963.97,-167.14999999999986,-1
2019-03-13,2722.28,-1508.14,1214.14,1
2019-03-14,1482.99,-817.77,665.22,1
2019-03-15,4323.49,-2130.36,2193.1299999999997,1
2019-03-18,1822.99,-1268.91,554.0799999999999,1
2019-03-19,2132.36,-1253.67,878.69,1
2019-03-20,1771.61,-1323.17,448.4399999999998,1
2019-03-22,1374.57,-675.37,699.1999999999999,1
2019-03-25,150.4,-12.52,137.88,1
2019-03-26,999.02,-196.7,802.3199999999999,1
2019-03-27,1481.11,134.92,1616.03,1
2019-03-28,3594.51,-2080.22,1514.2900000000004,1
2019-03-29,-86.21,1724.39,1638.18,-1
2019-04-01,-157.72,240.6,82.88,-1
2019-04-02,-112.13,-65.22,-177.35,-1
2019-04-04,-226.19,1206.16,979.97,-1
2019-04-06,-416.08,-355.42,-771.5,-1
2019-04-07,-28.95,58.59,29.640000000000004,-1
2019-04-09,-1738.49,1304.58,-433.9100000000001,-1
2019-04-10,-682.93,606.28,-76.64999999999998,-1
2019-04-11,-138.53,-500.24,-638.77,-1
2019-04-12,-781.06,904.13,123.07000000000005,-1
2019-04-15,713.22,581.36,1294.58,1
2019-04-16,1038.58,37.22,1075.8,1
2019-04-18,1038.46,-337.59,700.8700000000001,1
2019-04-22,73.08,-68.16,4.920000000000002,1
2019-04-23,-237.47,198.35,-39.120000000000005,-1
2019-04-24,974.88,-657.06,317.82000000000005,1
2019-04-25,3785.73,-4069.98,-284.25,1
2019-04-26,-70.73,920.88,850.15,-1
2019-04-30,114.59,730.02,844.61,1
2019-05-02,420.65,194.31,614.96,1
2019-05-03,751.92,580.86,1332.78,1
2019-05-04,797.9,-325.58,472.32,1
2019-05-07,-89.38,275.63,186.25,-1
2019-05-08,-2016.73,1871.27,-145.46000000000004,-1
2019-05-09,-561.17,699.31,138.14,-1
2019-05-11,473.17,-1593.71,-1120.54,1
2019-05-12,653.36,-410.49,242.87,1
2019-05-13,-1056.01,1057.91,1.900000000000091,-1
2019-05-14,-2011.85,2242.91,231.05999999999995,-1
2019-05-15,-1142.44,671.77,-470.6700000000001,-1
2019-05-16,-953.23,948.0,-5.230000000000018,-1
2019-05-17,-1057.82,1809.76,751.94,-1
2019-05-20,1734.45,-542.71,1191.74,1
2019-05-21,1185.44,-1090.32,95.12000000000012,1
2019-05-22,-965.02,-157.75,-1122.77,-1
2019-05-23,1352.2,-593.54,758.6600000000001,1
2019-05-24,2026.33,-195.35,1830.98,1
2019-05-27,1215.36,-327.86,887.4999999999999,1
2019-05-28,-501.11,269.22,-231.89,-1
2019-05-29,-304.27,-189.58,-493.85,-1
2019-05-30,1664.74,-1122.6,542.1400000000001,1
2019-05-31,676.15,394.09,1070.24,1
2019-06-02,694.97,525.26,1220.23,1
2019-06-03,1130.78,-878.45,252.32999999999993,1
2019-06-05,-948.98,89.89,-859.09,-1
2019-06-06,-1448.99,-650.84,-2099.83,-1
2019-06-08,-2107.93,2289.05,181.12000000000035,-1
2019-06-09,-957.05,1207.2,250.1500000000001,-1
2019-06-11,1011.49,-1117.25,-105.75999999999999,1
2019-06-12,-867.66,210.72,-656.9399999999999,-1
2019-06-13,172.35,-444.87,-272.52,1
2019-06-14,-238.64,376.47,137.83000000000004,-1
2019-06-17,-331.27,1257.86,926.5899999999999,-1
2019-06-18,31.73,181.03,212.76,1
2019-06-19,-97.05,-104.91,-201.95999999999998,-1
2019-06-20,-438.41,1241.23,802.8199999999999,-1
2019-06-21,-730.58,445.75,-284.83000000000004,-1
2019-06-24,207.33,984.43,1191.76,1
2019-06-25,1157.87,377.22,1535.09,1
2019-06-26,106.26,-51.47,54.790000000000006,1
2019-06-27,-0.71,196.57,195.85999999999999,-1
2019-06-28,-513.91,182.4,-331.51,-1
2019-07-01,736.18,-141.97,594.2099999999999,1
2019-07-02,418.01,294.11,712.12,1
2019-07-03,1137.85,-925.46,212.38999999999987,1
2019-07-05,-645.08,818.84,173.76,-1
2019-07-06,-478.84,179.79,-299.04999999999995,-1
2019-07-08,-383.66,531.56,147.89999999999992,-1
2019-07-10,-494.21,904.82,410.61000000000007,-1
2019-07-11,926.6,-635.59,291.01,1
2019-07-15,-216.44,591.72,375.28000000000003,-1
2019-07-16,-444.99,637.71,192.72000000000003,-1
2019-07-17,-16.97,208.88,191.91,-1
2019-07-18,-1404.86,329.05,-1075.81,-1
2019-07-19,-950.15,733.92,-216.23000000000002,-1
2019-07-22,-1916.91,1829.9,-87.00999999999999,-1
2019-07-23,-2607.97,2625.1,17.13000000000011,-1
2019-07-24,-1393.71,2140.26,746.5500000000002,-1
2019-07-25,-126.65,398.53,271.88,-1
2019-07-26,-1503.26,1917.52,414.26,-1
2019-07-29,-704.42,1351.64,647.2200000000001,-1
2019-07-30,-644.59,1079.72,435.13,-1
2019-07-31,-1497.07,2479.38,982.3100000000002,-1
2019-08-01,-553.78,698.17,144.39,-1
2019-08-02,843.73,-960.04,-116.30999999999995,1
2019-08-03,1095.06,-470.7,624.3599999999999,1
2019-08-04,329.6,-623.81,-294.2099999999999,1
2019-08-05,-701.07,232.95,-468.12000000000006,-1
2019-08-07,-401.99,321.13,-80.86000000000001,-1
2019-08-08,-437.39,291.29,-146.09999999999997,-1
2019-08-11,932.2,-584.48,347.72,1
2019-08-13,-638.28,201.53,-436.75,-1
2019-08-14,1614.63,1619.82,3234.45,1
2019-08-16,-1339.27,1058.28,-280.99,-1
2019-08-19,-305.74,386.23,80.49000000000001,-1
2019-08-20,373.23,296.41,669.6400000000001,1
2019-08-21,-770.81,353.97,-416.8399999999999,-1
2019-08-22,-902.99,1719.07,816.0799999999999,-1
2019-08-23,-1737.2,1548.49,-188.71000000000004,-1
2019-08-26,-752.9,1272.29,519.39,-1
2019-08-27,-923.94,1162.65,238.71000000000004,-1
2019-08-28,-935.27,359.32,-575.95,-1
2019-08-29,-986.58,489.23,-497.35,-1
2019-08-30,1162.95,1502.27,2665.2200000000003,1
2019-09-01,276.14,439.67,715.81,1
2019-09-04,1212.35,-688.65,523.6999999999999,1
2019-09-05,-655.36,677.91,22.549999999999955,-1
2019-09-07,-674.26,710.91,36.64999999999998,-1
2019-09-08,203.73,606.92,810.65,1
2019-09-09,-188.08,686.47,498.39,-1
2019-09-10,-485.24,956.26,471.02,-1
2019-09-12,459.22,74.93,534.1500000000001,1
2019-09-13,-405.45,209.56,-195.89,-1
2019-09-16,-751.26,308.56,-442.7,-1
2019-09-17,-808.29,85.76,-722.53,-1
2019-09-18,-959.09,780.45,-178.64,-1
2019-09-19,-892.52,645.72,-246.79999999999995,-1
2019-09-20,35.78,3001.32,3037.1000000000004,1
2019-09-23,2684.05,291.95,2976.0,1
2019-09-24,-828.49,472.81,-355.68,-1
2019-09-25,-342.4,-762.48,-1104.88,-1
2019-09-26,737.17,339.28,1076.4499999999998,1
2019-09-27,-213.6,458.68,245.08,-1
2019-09-30,-469.4,504.69,35.29000000000002,-1
2019-10-01,-344.58,10.98,-333.59999999999997,-1
2019-10-04,1429.92,461.29,1891.21,1
2019-10-05,-1245.14,1057.42,-187.72000000000003,-1
2019-10-06,216.2,170.62,386.82,1
2019-10-07,-604.94,667.4,62.45999999999992,-1
2019-10-10,-263.11,502.67,239.56,-1
2019-10-12,-366.79,338.4,-28.390000000000043,-1
2019-10-14,895.63,-425.15,470.48,1
2019-10-15,436.02,929.39,1365.4099999999999,1
2019-10-16,686.33,1605.45,2291.78,1
2019-10-17,1158.63,-511.76,646.8700000000001,1
2019-10-18,36.56,586.88,623.44,1
2019-10-22,-557.5,-985.47,-1542.97,-1
2019-10-23,-213.23,-137.38,-350.61,-1
2019-10-24,-72.87,-738.75,-811.62,-1
2019-10-25,-435.42,440.16,4.740000000000009,-1
2019-10-27,6.61,54.39,61.0,1
2019-10-29,876.64,144.75,1021.39,1
2019-10-30,7192.42,-185.87,7006.55,1
2019-10-31,1870.87,-650.73,1220.1399999999999,1
2019-11-01,-687.2,123.17,-564.0300000000001,-1
2019-11-02,-125.05,-232.55,-357.6,-1
2019-11-03,3810.6,-1955.55,1855.05,1
2019-11-04,476.51,-16.58,459.93,1
2019-11-06,95.79,-151.01,-55.219999999999985,1
2019-11-07,-316.86,719.74,402.88,-1
2019-11-09,266.89,1132.42,1399.31,1
2019-11-10,749.74,-703.02,46.72000000000003,1
2019-11-11,664.2,-245.06,419.14000000000004,1
2019-11-12,605.41,239.87,845.28,1
2019-11-13,584.92,-890.03,-305.11,1
2019-11-14,-562.05,82.74,-479.30999999999995,-1
2019-11-15,-1008.37,537.74,-470.63,-1
2019-11-18,-270.66,309.45,38.789999999999964,-1
2019-11-19,-915.37,262.35,-653.02,-1
2019-11-20,566.52,183.41,749.93,1
2019-11-21,5023.54,-247.74,4775.8,1
2019-11-22,305.72,-177.37,128.35000000000002,1
2019-11-25,960.9,-213.66,747.24,1
2019-11-26,4677.75,-4242.01,435.7399999999998,1
2019-11-27,42.93,439.51,482.44,1
2019-11-28,1008.89,-155.47,853.42,1
2019-11-29,-1892.29,953.62,-938.67,-1
2019-12-02,-466.78,-122.64,-589.42,-1
2019-12-03,2477.72,-990.48,1487.2399999999998,1
2019-12-04,897.45,-15.99,881.46,1
2019-12-06,-1050.43,271.15,-779.2800000000001,-1
2019-12-07,-850.11,940.12,90.00999999999999,-1
2019-12-09,783.55,-126.82,656.73,1
2019-12-12,-683.83,810.23,126.39999999999998,-1
2019-12-13,115.7,384.92,500.62,1
2019-12-16,728.13,-796.38,-68.25,1
2019-12-17,1248.47,-908.16,340.31000000000006,1
2019-12-18,1836.81,-1267.57,569.24,1
2019-12-19,739.43,-493.95,245.47999999999996,1
2019-12-20,338.86,-285.41,53.44999999999999,1
2019-12-23,1463.28,-1947.36,-484.0799999999999,1
2019-12-24,-114.38,-345.22,-459.6,-1
2019-12-26,-504.13,120.46,-383.67,-1
2019-12-27,81.37,125.77,207.14,1
2019-12-30,-130.52,201.32,70.79999999999998,-1
2019-12-31,-1265.1,585.07,-680.0299999999999,-1
2020-01-01,-58.87,208.47,149.6,-1
2020-01-02,-1199.53,36.64,-1162.8899999999999,-1
2020-01-04,-1116.79,-450.36,-1567.15,-1
2020-01-06,1575.46,-459.25,1116.21,1
2020-01-07,-1696.45,1377.13,-319.31999999999994,-1
2020-01-09,486.09,-775.23,-289.14000000000004,1
2020-01-10,1632.25,259.46,1891.71,1
2020-01-12,3242.0,-1043.21,2198.79,1
2020-01-13,120.79,-1128.89,-1008.1000000000001,1
2020-01-14,-205.56,-642.47,-848.03,-1
2020-01-15,279.53,-648.34,-368.81000000000006,1
2020-01-16,-395.24,-184.65,-579.89,-1
2020-01-17,264.26,-500.17,-235.91000000000003,1
2020-01-20,5.87,-1419.85,-1413.98,1
2020-01-21,-50.08,-307.81,-357.89,-1
2020-01-22,-176.43,-326.22,-502.65000000000003,-1
2020-01-23,1352.13,-984.56,367.57000000000016,1
2020-01-24,659.11,417.96,1077.07,1
2020-01-27,-438.85,10.51,-428.34000000000003,-1
2020-01-28,-1357.56,711.7,-645.8599999999999,-1
2020-01-29,-1014.27,1520.9,506.6300000000001,-1
2020-01-30,-962.28,292.35,-669.93,-1
2020-01-31,-4179.12,3816.44,-362.67999999999984,-1
2020-02-01,688.76,63.95,752.71,1
2020-02-03,-1354.72,1138.74,-215.98000000000002,-1
2020-02-06,7498.29,441.05,7939.34,1
2020-02-07,-556.72,908.64,351.91999999999996,-1
2020-02-09,990.57,-657.48,333.09000000000003,1
2020-02-11,740.61,-533.97,206.64,1
2020-02-12,357.35,-1635.97,-1278.62,1
2020-02-13,1061.39,-960.48,100.91000000000008,1
2020-02-14,-704.92,219.54,-485.38,-1
2020-02-17,-374.06,-154.25,-528.31,-1
2020-02-18,-74.39,-309.43,-383.82,-1
2020-02-19,-190.66,590.12,399.46000000000004,-1
2020-02-20,1495.25,-699.62,795.63,1
2020-02-24,-1160.9,516.21,-644.69,-1
2020-02-25,-2315.07,1565.28,-749.7900000000002,-1
2020-02-26,-3336.6,2785.67,-550.9299999999998,-1
2020-02-27,-3127.36,3497.5,370.1399999999999,-1
2020-02-28,-1428.74,7621.16,6192.42,-1
2020-03-01,1263.05,-1029.2,233.8499999999999,1
2020-03-02,-1200.27,1286.63,86.36000000000013,-1
2020-03-03,-2415.8,3135.24,719.4399999999996,-1
2020-03-04,-1960.97,226.55,-1734.42,-1
2020-03-06,1851.12,-781.79,1069.33,1
2020-03-07,857.29,-331.96,525.3299999999999,1
2020-03-08,7818.49,-135.55,7682.94,1
2020-03-09,7.72,120.08,127.8,1
2020-03-11,2274.4,-1100.92,1173.48,1
2020-03-12,3637.42,-1439.74,2197.6800000000003,1
2020-03-13,-6027.58,5867.9,-159.6800000000003,-1
2020-03-16,-3809.93,2614.54,-1195.3899999999999,-1
2020-03-17,-4044.69,3422.12,-622.5700000000002,-1
2020-03-18,-5085.35,3636.44,-1448.9100000000003,-1
2020-03-19,-4622.93,4367.43,-255.5,-1
2020-03-20,-3345.95,2431.24,-914.71,-1
2020-03-23,-2989.29,1082.24,-1907.05,-1
2020-03-24,-2153.35,1553.66,-599.6899999999998,-1
2020-03-25,-1893.36,737.98,-1155.3799999999999,-1
2020-03-26,-484.78,-769.93,-1254.71,-1
2020-03-27,355.78,1703.72,2059.5,1
2020-03-30,-4363.61,3550.33,-813.2799999999997,-1
2020-03-31,-3044.94,3576.23,531.29,-1
2020-04-02,366.21,601.86,968.0699999999999,1
2020-04-03,-878.38,764.13,-114.25,-1
2020-04-05,-1373.98,-1661.61,-3035.59,-1
2020-04-06,2905.04,-847.31,2057.73,1
2020-04-08,703.74,-665.69,38.049999999999955,1
2020-04-09,-1888.78,-456.88,-2345.66,-1
2020-04-11,146.22,-8.13,138.09,1
2020-04-12,2969.59,-1971.6,997.9900000000002,1
2020-04-13,-1243.74,-1096.89,-2340.63,-1
2020-04-15,1359.31,-1097.86,261.45000000000005,1
2020-04-16,-2920.36,1321.44,-1598.92,-1
2020-04-17,-1391.98,534.24,-857.74,-1
2020-04-20,-265.89,-788.87,-1054.76,-1
2020-04-21,-2095.23,-68.46,-2163.69,-1
2020-04-22,-1326.09,863.82,-462.26999999999987,-1
2020-04-23,-114.58,338.27,223.69,-1
2020-04-24,-207.29,-993.98,-1201.27,-1
2020-04-27,-916.42,1141.97,225.55000000000007,-1
2020-04-28,-122.15,389.0,266.85,-1
2020-04-29,722.08,786.4,1508.48,1
2020-04-30,1968.8,579.03,2547.83,1
2020-05-02,248.94,262.75,511.69,1
2020-05-03,-2476.75,2510.89,34.13999999999987,-1
2020-05-05,-323.86,-58.21,-382.07,-1
2020-05-06,97.61,47.29,144.9,1
2020-05-08,-60.18,-425.98,-486.16,-1
2020-05-10,236.71,-471.56,-234.85,1
2020-05-11,5368.31,-2208.18,3160.1300000000006,1
2020-05-13,-283.43,232.65,-50.78,-1
2020-05-14,-2152.52,802.36,-1350.1599999999999,-1
2020-05-15,-2388.04,1225.53,-1162.51,-1
2020-05-18,-2512.82,-152.42,-2665.2400000000002,-1
2020-05-19,-1328.31,1659.74,331.43000000000006,-1
2020-05-20,-1466.52,2373.19,906.6700000000001,-1
2020-05-21,-258.73,401.78,143.04999999999995,-1
2020-05-22,-1353.9,-344.16,-1698.0600000000002,-1
2020-05-26,4716.13,2841.09,7557.22,1
2020-05-27,-334.74,2408.85,2074.1099999999997,-1
2020-05-28,2354.14,144.83,2498.97,1
2020-05-29,1460.71,967.43,2428.14,1
2020-06-01,-103.84,-23.7,-127.54,-1
2020-06-02,-560.36,304.01,-256.35,-1
2020-06-03,-3594.84,2543.78,-1051.06,-1
2020-06-05,-493.68,322.47,-171.20999999999998,-1
2020-06-07,348.35,263.47,611.82,1
2020-06-08,637.43,-468.0,169.42999999999995,1
2020-06-10,1101.76,-934.84,166.91999999999996,1
2020-06-11,4869.87,-2938.66,1931.21,1
2020-06-15,-2960.33,1076.38,-1883.9499999999998,-1
2020-06-16,-1478.52,1161.51,-317.01,-1
2020-06-17,-486.62,168.05,-318.57,-1
2020-06-18,366.57,1131.27,1497.84,1
2020-06-19,1237.0,-880.66,356.34000000000003,1
2020-06-22,424.21,-1287.69,-863.48,1
2020-06-23,168.96,454.48,623.44,1
2020-06-24,1766.9,-1524.9,242.0,1
2020-06-25,-1050.61,-255.59,-1306.1999999999998,-1
2020-06-26,-753.18,1304.18,551.0000000000001,-1
2020-06-29,-1937.06,1036.13,-900.9299999999998,-1
2020-06-30,-2000.08,2051.31,51.23000000000002,-1
2020-07-01,-682.23,311.19,-371.04,-1
2020-07-02,161.93,-178.59,-16.659999999999997,1
2020-07-04,741.77,422.51,1164.28,1
2020-07-05,19056.49,3818.41,22874.9,1
2020-07-07,829.9,-784.47,45.42999999999995,1
2020-07-08,397.32,-438.62,-41.30000000000001,1
2020-07-09,-6.93,-815.82,-822.75,-1
2020-07-10,1093.81,-1129.49,-35.680000000000064,1
2020-07-12,3792.06,-2767.09,1024.9699999999998,1
2020-07-13,221.76,-1485.59,-1263.83,1
2020-07-14,-1565.62,-649.7,-2215.3199999999997,-1
2020-07-15,-221.7,-899.37,-1121.07,-1
2020-07-16,-1091.08,1659.91,568.8300000000002,-1
2020-07-17,697.08,-209.42,487.6600000000001,1
2020-07-20,1709.97,-1521.99,187.98000000000002,1
2020-07-21,2265.88,-727.39,1538.4900000000002,1
2020-07-22,1665.57,-1138.83,526.74,1
2020-07-23,1740.5,-931.91,808.59,1
2020-07-24,409.88,-1002.98,-593.1,1
2020-07-27,-453.31,-977.88,-1431.19,-1
2020-07-28,245.95,-1017.4,-771.45,1
2020-07-29,-352.62,-505.62,-858.24,-1
2020-07-30,207.3,-387.24,-179.94,1
2020-07-31,-958.64,442.73,-515.91,-1
2020-08-01,-515.85,748.4,232.54999999999995,-1
2020-08-04,1943.41,-1757.79,185.62000000000012,1
2020-08-05,1724.71,-1503.14,221.56999999999994,1
2020-08-06,813.27,-1238.23,-424.96000000000004,1
2020-08-07,-994.87,-853.41,-1848.28,-1
2020-08-09,-1056.52,620.29,-436.23,-1
2020-08-10,978.37,19.85,998.22,1
2020-08-12,2909.6,-2640.93,268.6700000000001,1
2020-08-13,416.28,-763.54,-347.26,1
2020-08-14,46.39,-797.08,-750.69,1
2020-08-17,332.9,-717.62,-384.72,1
2020-08-18,1134.57,-379.38,755.1899999999999,1
2020-08-19,459.01,-97.13,361.88,1
2020-08-20,-268.46,-672.23,-940.69,-1
2020-08-21,410.16,-250.65,159.51000000000002,1
2020-08-24,219.07,-335.64,-116.57,1
2020-08-25,1481.2,-172.97,1308.23,1
2020-08-26,1581.31,-1194.62,386.69000000000005,1
2020-08-27,1164.32,-809.27,355.04999999999995,1
2020-08-28,1004.11,-543.56,460.55000000000007,1
2020-08-31,-3395.49,680.88,-2714.6099999999997,-1
2020-09-01,-431.11,419.22,-11.889999999999986,-1
2020-09-03,-6595.56,4974.8,-1620.7600000000002,-1
2020-09-04,1737.62,-466.02,1271.6,1
2020-09-06,490.81,-733.33,-242.52000000000004,1
2020-09-07,212.77,-803.39,-590.62,1
2020-09-09,-959.09,-263.97,-1223.06,-1
2020-09-10,-39.39,126.61,87.22,-1
2020-09-11,4548.39,-3036.31,1512.0800000000004,1
2020-09-12,3564.23,-2493.1,1071.13,1
2020-09-14,298.22,-120.35,177.87000000000003,1
2020-09-15,1170.89,-895.63,275.2600000000001,1
2020-09-16,264.66,-212.21,52.45000000000002,1
2020-09-17,-249.82,-1067.83,-1317.6499999999999,-1
2020-09-18,205.15,-100.83,104.32000000000001,1
2020-09-21,-539.81,-517.95,-1057.76,-1
2020-09-22,-2072.76,878.91,-1193.8500000000004,-1
2020-09-23,-3912.44,1629.23,-2283.21,-1
2020-09-24,-1885.69,188.64,-1697.0500000000002,-1
2020-09-25,-2080.21,2070.63,-9.579999999999927,-1
2020-09-28,-26.98,542.34,515.36,-1
2020-09-29,-1456.66,576.5,-880.1600000000001,-1
2020-09-30,-712.48,409.47,-303.01,-1
2020-10-01,578.28,-251.74,326.53999999999996,1
2020-10-02,-184.58,-735.79,-920.37,-1
2020-10-06,-919.26,500.7,-418.56,-1
2020-10-07,-1031.0,-431.21,-1462.21,-1
2020-10-08,302.88,-504.92,-202.04000000000002,1
2020-10-09,838.37,-317.3,521.0699999999999,1
2020-10-11,5627.32,-2309.19,3318.1299999999997,1
2020-10-12,2259.98,-2275.22,-15.239999999999782,1
2020-10-13,832.14,-1674.46,-842.32,1
2020-10-14,821.86,-1276.14,-454.2800000000001,1
2020-10-15,-604.07,-808.29,-1412.3600000000001,-1
2020-10-16,-479.59,-429.81,-909.4,-1
2020-10-19,1656.78,-1621.73,35.049999999999955,1
2020-10-20,1585.07,-1633.23,-48.16000000000008,1
2020-10-21,2108.48,-1633.53,474.95000000000005,1
2020-10-22,1118.46,-2019.87,-901.4099999999999,1
2020-10-23,906.93,-891.86,15.069999999999936,1
2020-10-26,-119.42,-979.16,-1098.58,-1
2020-10-27,3514.89,-1570.8,1944.09,1
2020-10-28,-1130.98,1.48,-1129.5,-1
2020-10-29,-420.95,-253.41,-674.36,-1
2020-10-30,-870.88,631.11,-239.76999999999998,-1
2020-11-02,-209.39,344.63,135.24,-1
2020-11-03,-3515.38,2835.46,-679.9200000000001,-1
2020-11-05,534.87,-821.6,-286.73,1
